Symbol	GeneID
C18orf22	79863
HsT169	79863
C11orf63	79864
C6orf76	79865
TLT-2	79865
TLT2	79865
dJ238O23.1	79865
C13orf34	79866
C12orf38	79867
JBTS24	79867
MKS8	79867
TECT2	79867
CDG1S	79868
CXorf45	79868
EIEE36	79868
GLT28D1	79868
MDS031	79868
TDRD13	79868
YGL047W	79868
CFIm59	79869
-	79870
C1orf82	79871
Rtr1	79871
HAKAI	79872
RNF188	79872
MTH3	79873
FRA	79874
ADAMTSL-6	79875
ADAMTSL6	79875
FVSY9334	79875
PRO34005	79875
EIEE44	79876
SCAR24	79876
THIFP1	79876
UBE1DC1	79876
-	79877
-	79879
MRT56	79882
MSUT-2	79882
NY-REN-37	79882
SUT2	79882
UKp68	79882
SLRR5B	79883
ASAP	79884
HD11	79885
C9orf82	79886
CAAP	79886
-	79887
AGPAT10	79888
AGPAT9	79888
AYTL2	79888
LPCAT-1	79888
PFAAP3	79888
lpcat	79888
lysoPAFAT	79888
-	79890
-	79891
C10orf119	79892
MCM-BP	79892
DIF-3	79893
DIF3	79893
LCRG1	79893
LZK1	79893
ZFP403	79893
ZNF403	79893
-	79894
ATPIM	79895
TSH1	79896
C6orf135	79897
CAT60	79897
-	79898
PROTOR2	79899
CYB561A2	79901
DCYTB	79901
FRRS3	79901
FROUNT	79902
Nup75	79902
HAT4	79903
NAT15	79903
NatF	79903
hNaa60	79903
-	79905
-	79906
BTN9.2	79908
MFM8	79912
Arp5	79913
INO80M	79913
C17orf41	79915
ELG1	79915
FRAG1	79915
JM10	79917
PDZX	79917
-	79918
-	79919
NPD017	79921
WEX7	79921
-	79922
-	79923
AM2	79924
dJ579N16.4	79924
CT122	79925
KPL2	79925
GRRP1	79927
MAPO6D1	79929
SL21	79929
DOKL	79930
ABIN-3	79931
LIND	79931
AAVR	79932
AAVRL	79932
-	79933
ADCK4	79934
NPHS9	79934
CCNP	79935
CASPR3	79937
CNTNAP3A	79937
-	79939
C6orf155	79940
-	79943
C14orf160	79944
L2HGA	79944
-	79946
CIT	79947
CPT	79947
DEDSM	79947
DS	79947
HDS	79947
RP59	79947
LPPR3	79948
LPR3	79948
PRG-2	79948
PRG2	79948
C10orf81	79949
HEL185	79949
bA211N11.2	79949
C20orf39	79953
DSPC2	79953
IFITMD5	79953
TMEM90B	79953
PQBP5	79954
DFNB57	79955
PDZK7	79955
FXNA	79956
KIAA1815	79956
bA207C16.3	79956
PRdelta	79957
FAM31C	79958
C18orf9	79959
HsT1705	79959
PHF17	79960
-	79961
wus	79962
ABCA11	79963
EST1133530	79963
ACOD4	79966
FADS4	79966
HSCD5	79966
SCD2	79966
SCD4	79966
CDW14	79968
C6orf134	79969
MEC17	79969
Nbla00487	79969
TAT	79969
alpha-TAT	79969
alpha-TAT1	79969
ZNF767	79970
C1orf139	79971
EVI	79971
GPR177	79971
MRP	79971
mig-14	79971
-	79973
C7orf58	79974
BOM	79977
DFNA28	79977
ECTDS	79977
TFCP2L3	79977
CXorf34	79979
dJ341D10.3	79979
C20orf172	79980
KNL3	79980
MIS13	79980
dJ469A13.2	79980
hKNL-3	79980
bA164L23.1	79981
EGNR9427	79982
PRO34683	79982
POF	79983
POF2B	79983
ZNF702	79986
C9orf13	79987
CCP22	79987
POLYDOM	79987
SEL-OB	79987
SELOB	79987
DYF13	79989
IFT56	79989
dyf-13	79989
-	79990
AAF-44	79991
AAF44	79991
OBFC1	79991
RPA-32	79991
bA541N10.2	79991
C6orf59	79992
NCRNA00241	79992
-	79993
-	79998
-	79999
C18orf6	80000
KIAA1772	80000
RHDA3	80000
PCNXL2	80003
RBM35B	80004
-	80005
C5orf44	80006
-	80007
-	80008
BLAP75	80010
C9orf76	80010
FAAP75	80010
C16orf94	80011
CDA018	80011
CDA10	80011
NIP30	80011
EDR3	80012
HPH3	80012
C10orf97	80013
CARP	80013
DERP5	80013
FAM188A	80013
MST126	80013
MSTP126	80013
my042	80013
BOMB	80014
C14orf159	80017
C12orf30	80018
MDM20	80018
NAP1	80018
-	80019
ERFAD	80020
-	80021
MYO15BP	80022
C20orf98	80023
dJ1103G7.6	80023
NCKX6	80024
NCLX	80024
SLC24A6	80024
C20orf48	80025
HARP	80025
HSS	80025
NBIA1	80025
PKAN	80025
Fbl18	80028
-	80031
-	80032
FAM130A2	80034
PPP1R73	80034
TAIP-2	80034
TAIP2	80034
C15orf28	80035
HsT18971	80035
NCRNA00321	80035
GON-2	80036
LTRPC3	80036
MLSN2	80036
-	80039
-	80045
RPS2_21_1492	80052
CEBPA-AS1	80054
Bst1	80055
ISPD3024	80055
MRT42	80055
SPG67	80055
-	80059
GNL3LP	80060
MCAF2	80063
C20orf37	80067
C2orf37	80067
C6orf208	80069
dJ182D15.1	80069
ADAM-TS20	80070
ADAMTS-20	80070
GON-1	80070
-	80071
C15orf34	80072
onco-lncRNA-27	80078
TUBA4	80086
-	80094
ZNF328	80095
FAM128B	80097
MOZART2B	80097
-	80099
ZNF751	80108
zfp-2	80108
-	80110
-	80111
BICC	80114
CYSRD	80114
-	80115
ARF7	80117
C15orf20	80119
PIF	80119
RCK	80122
YSK4	80122
DUBA3	80124
VCIP135	80124
CT61	80125
HP11097	80125
C14orf45	80127
CCDC176	80127
GENEY	80128
TRIFIC	80128
C6orf97	80129
bA282P11.1	80129
-	80131
ARMC11	80133
C1orf129	80133
BXDC5	80135
NLZ1	80139
ZEPPO1	80139
ZNF503L	80139
ZPO1	80139
C9orf15	80142
GBF-1	80142
GBF1	80142
PGES2	80142
mPGES-2	80142
SIKE	80143
FRASRS1	80144
NIF3L1BP1	80145
fSAP24	80145
hTREX30	80145
SDR6E1	80146
UGD	80146
-	80148
MCPIP	80149
MCPIP-1	80149
MCPIP1	80149
Reg1	80149
dJ423B22.1	80149
ALP	80150
ALP1	80150
CRASH	80150
C16orf56	80152
CENP-T	80152
LSM16	80153
MRT50	80153
YJDC	80153
YJEFN2	80153
hYjeF_N2-15q23	80153
-	80154
Ga19	80155
MRD50	80155
NARG1	80155
NAT1P	80155
NATH	80155
TBDN	80155
TBDN100	80155
CWH43-C	80157
PGAP2IP	80157
ASMTL-AS	80161
ASMTLAS	80161
CXYorf2	80161
NCRNA00105	80161
ATHL1	80162
-	80164
C4orf29	80167
DGAT2L5	80168
DGAT2L5.	80168
MGAT2	80168
hDC5	80168
AAF-132	80169
AAF132	80169
C17orf68	80169
CRMCC	80169
tmp494178	80169
BBS20	80173
CCDC2	80173
CMG-1	80173
CMG1	80173
ASKL1	80174
CHIFB	80174
DRF1	80174
ZDBF1B	80174
SSB-1	80176
SSB1	80176
MTLC	80177
C16orf59	80178
MYOHD1	80179
C13orf18	80183
KIAA0226L	80183
PACER	80183
3H11Ag	80184
BBS14	80184
CT87	80184
JBTS5	80184
LCA10	80184
MKS4	80184
NPHP6	80184
POC3	80184
SLSN6	80184
rd16	80184
C8orf41	80185
MRT39	80185
-	80194
C10orf57	80195
bA369J21.6	80195
CARP-1	80196
CARP1	80196
RFI	80196
RIF	80196
RIFF	80196
hRFI	80196
SLX3	80198
CPLANE3	80199
FY	80199
NTD	80199
-	80201
FBX11	80204
PRMT9	80204
UBR6	80204
UG063H01	80204
VIT1	80204
AD013	80205
CHD-9	80205
CReMM	80205
KISH2	80205
PRIC320	80205
FHOS2	80206
Formactin2	80206
MGA3	80207
ALS5	80208
CMT2X	80208
KIAA1840	80208
C13orf23	80209
ARM	80210
JBTS30	80210
KU-MEL-1	80210
NS21	80210
-	80212
BLP2	80213
C21orf96	80215
8430410J10Rik	80216
LAK	80216
C10orf79	80217
SPGF19	80217
WDR96	80217
bA373N18.2	80217
MAK3	80218
NAT13	80218
NAT13P	80218
NAT5	80218
NAT5P	80218
SAN	80218
hNaa50p	80218
-	80219
ACSMW	80221
AVYV493	80221
COXPD21	80222
TARSL1	80222
thrRS	80222
NOEL1A	80223
RCP	80223
rab11-FIP1	80223
C14orf127	80224
IND1	80224
huInd1	80224
PAAF	80227
Rpn14	80227
WDR71	80227
C7orf19	80228
CBCIP2	80228
MEM142B	80228
TMEM142B	80228
RABIP4	80230
ZFYVE12	80230
-	80231
CDW2	80232
GID7	80232
MIP2	80232
SKDEAS	80232
C17orf70	80233
GPI-MT-IV	80235
PIG-Z	80235
SMP3	80235
-	80237
DEP.2	80243
DEPDC2	80243
P-REX2	80243
PPP1R129	80243
SCKL6	80254
-	80255
KIAA1539	80256
MRX74	80258
dJ1158H2.1	80258
C16orf6	80262
LIN10	80262
lin-10	80262
RNF99	80263
-	80264
C1orf22	80267
CBAS1	80270
PFIC4	80270
SDR11E3	80270
IP3-3KC	80271
IP3KC	80271
GrpE	80273
HMGE	80273
mt-GrpE#1	80273
-	80274
C53	80279
HSF-27	80279
IC53	80279
LZAP	80279
MST016	80279
OK/SW-cl.114	80279
PP1553	80279
MTERFD3	80298
mTERFL	80298
PLEKHQ1	80301
PP1628	80301
pp9099	80301
MST133	80303
MSTP133	80303
PP3051	80303
SWS2	80303
C2orf44	80304
PP384	80304
LP6054	80305
PP2447	80305
1500003D12Rik	80306
EG1	80306
magicin	80306
C20orf124	80307
FAD1	80308
FADS	80308
LSMFLAD	80308
PP591	80308
SKIP	80309
IEGF	80310
MSTP036	80310
SCDGF-B	80310
SCDGFB	80310
HEL-S-305	80311
CXXC6	80312
LCX	80312
bA119F7.1	80312
-	80313
Epl1	80314
CPE-BP4	80315
hCPEB-4	80315
I-4	80316
PPP1R2P9	80316
ZF47	80317
ZFP306	80317
ZNF306	80317
ZNF309	80317
ZSCAN13	80317
ZSCAN35	80317
Zfp47	80317
dJ874C20.1	80317
dJ874C20.1.	80317
zfp-47	80317
FKSG21	80318
GKAP42	80318
IDAX	80319
EPFN	80320
EPIPROFIN	80320
KLF14	80320
BITE	80321
SE57-1	80323
MLASA1	80324
BPOZ	80325
BTB3	80325
BTBD21	80325
EF1ABP	80325
PP2259	80325
OODD	80326
SSPS	80326
STHAG4	80326
MAPRE1P	80327
ALCAN-alpha	80328
N2DL2	80328
NKG2DL2	80328
RAET1H	80328
RAET1L	80328
N2DL-1	80329
NKG2DL1	80329
RAET1I	80329
CLN4	80331
CLN4B	80331
CSP	80331
DNAJC5A	80331
NCL	80331
mir-941-2	80331
mir-941-3	80331
mir-941-4	80331
mir-941-5	80331
C20orf153	80332
DJ964F7.1	80332
CALP	80333
KCHIP4	80333
MST107	80335
MSTP107	80335
PRO2730	80335
PRO34047	80335
SWD2	80335
TMEM113	80335
WDR82A	80335
C20orf119	80336
EPAB	80336
PABPC1L1	80336
dJ1069P2.3	80336
ADPN	80339
C22orf20	80339
iPLA(2)epsilon	80339
BPIL1	80341
C20orf184	80341
LPLUNC2	80341
RYSR	80341
dJ726C3.2	80341
T3JAM	80342
C20orf50	80343
sel-1L2	80343
GL014	80344
PRO2389	80344
WDR23	80344
ZNF392	80345
ZNF435	80345
dJ265C24.3	80345
C8orf20	80346
PP432	80346
Yip2c	80346
DPCK	80347
NBIA6	80347
NBP	80347
PPAT	80347
UKR1	80347
pOV-2	80347
REC14	80349
SKI8	80349
APOA2	80350
APOAL	80350
APOARGC	80350
apo(a)rg-C	80350
ARTD6	80351
PARP-5b	80351
PARP-5c	80351
PARP5B	80351
PARP5C	80351
TANK2	80351
TNKL	80351
pART6	80351
HZF	80352
HZFW	80352
LIRF	80352
B7DC	80380
Btdc	80380
CD273	80380
PD-L2	80380
PDCD1L2	80380
PDL2	80380
bA574F11.2	80380
4Ig-B7-H3	80381
B7-H3	80381
B7H3	80381
B7RP-2	80381
UBXD1	80700
UBXDC2	80700
AKR1D1P	80701
SRD5BP1	80701
BBGD	80704
THMD2	80704
THTR2	80704
CEP4L	80705
CT79	80705
SPGF26	80705
-	80709
ESX1L	80712
ESXR1	80712
-	80713
-	80714
TMEM22	80723
-	80724
P140	80725
SNIP	80725
KIAA1683	80726
-	80727
CrGAP	80728
Vilse	80728
-	80731
C6orf29	80736
CTL4	80736
DFNA72	80736
NG22	80736
TPPT	80736
hTPPT1	80736
C6orf27	80737
G7c	80737
NG37	80737
C6orf25	80739
G6b	80739
G6b-B	80739
NG31	80739
THAMY	80739
C6orf24	80740
G6c	80740
NG24	80740
C6orf20	80741
G5C	80741
LY6G5CA	80741
LY6G5CB	80741
NG33	80741
CAT56	80742
C2orf8	80745
PCH2B	80746
SEN2	80746
SEN2L	80746
-	80755
TMEM121A	80757
hole	80757
-	80758
C6orf147	80759
C6orf148	80759
Em:AC019205.8	80759
NDG1	80759
bA257K9.4	80759
ITI-HC5	80760
PP14776	80760
N4WBP5	80762
C12orf39	80763
-	80764
-	80765
-	80767
MNDJ	80768
CCPSO	80770
CCSSO	80770
MOPCB2	80771
GLTPD1	80772
-	80774
-	80775
ICIS-1	80776
JBTS34	80776
MKS10	80776
MKSR2	80776
CYB5-M	80777
CYPB5M	80777
OMB5	80777
KOX32	80778
KNO	80781
KNO1	80781
KS	80781
INT5	80789
KIAA1698	80789
TCMIP	80790
BRPS	80816
KIAA1713	80816
KIAA1712	80817
PS1TP3	80817
ZNF	80818
Zfp46	80818
HSPC107	80820
PA-PLA1	80821
PAPLA1	80821
SPG28	80821
GASP3	80823
p60TRP	80823
MKP-7	80824
MKP7	80824
DMS-8	80829
DSM-8	80829
FKSG11	80829
PZF	80829
ZFP-91	80829
ZNF757	80829
APOL-VI	80830
APOLVI	80830
APOL-V	80831
APOLV	80831
APOL-IV	80832
APOLIV	80832
APOLIII	80833
CG121	80833
CG12_1	80833
apoL-III	80833
GPR71	80834
T1R2	80834
TR2	80834
GM148	80835
GPR70	80835
T1R1	80835
TR1	80835
-	80851
-	80852
JHDM1D	80853
KMT7	80854
SET7	80854
SET7/9	80854
SET9	80854
KIAA1715	80856
LNP	80856
LNP1	80856
Ul	80856
ulnaless	80856
C6orf12	80862
HCG8	80862
HCGVIII	80862
HCGVIII-1	80862
HTEX4	80862
NCRNA00171	80862
TCTEX4	80862
ZNRD1-AS	80862
ZNRD1-AS1	80862
ZNRD1AS	80862
ZNRD1AS1	80862
C6orf31	80863
DSPD1	80863
IFITMD7	80863
NG5	80863
C6orf8	80864
NG3	80864
HCG4P6	80868
HCGIV-06	80868
HCGIV-6	80868
HCGIV.5	80868
bCX67J3.3	80868
bPG309N1.1	80868
bQB90C11.3	80868
-	80870
-	80871
ILKAP2	80895
ILKAP3	80895
PP2C-DELTA	80895
PPM1O	80895
C112	80896
C1orf13	80896
NAL	80896
NPL1	80896
SPINESIN	80975
CX58	81025
CX59	81025
GJA10	81025
-	81027
-	81029
C20orf183	81030
DAI	81030
DLM-1	81030
DLM1	81030
ATS	81031
GLUT10	81031
ERG-2	81033
ERG2	81033
HERG2	81033
Kv11.2	81033
hERG-2	81033
MFT	81034
MFTC	81034
RREI	81034
CLP1	81035
NSR2	81035
SCARA4	81035
SRCL	81035
CRR9	81037
OST740	81047
HSA1	81050
OR11H12	81061
OR22-1	81061
OR5BH2P	81075
-	81076
-	81077
OR21-2	81078
OR21-1	81079
-	81081
-	81090
OR4F11P	81099
OR4F18	81099
OR4F19	81099
OR4F5	81099
-	81104
-	81109
-	81110
-	81111
-	81113
-	81114
OR14-NP2	81115
OR7E34P	81115
OR7E40P	81115
OST011	81115
OST215	81115
OR14-NP1	81116
OR14-24	81126
OR14-20	81127
OR4K15Q	81127
-	81136
-	81137
-	81138
-	81140
OR5BG1P	81153
OST714	81155
-	81156
-	81159
OR9G6	81160
-	81162
-	81163
OR11-115	81164
-	81166
OR11-173	81168
OR8J2P	81169
-	81175
OR11-1	81176
hg500	81176
OR11-144	81182
OST730	81185
-	81187
-	81188
-	81191
-	81192
OR5G3P	81193
OR5G6P	81193
-	81194
-	81196
-	81198
-	81201
OR5BQ2P	81202
-	81203
OR11-161	81204
-	81205
-	81207
-	81208
-	81209
-	81210
-	81211
-	81215
OR11-165	81221
-	81223
-	81224
-	81226
OR5AK3	81228
OR5AK5P	81230
-	81236
OR52Y2P	81240
-	81242
-	81243
-	81244
-	81246
OR11-66	81248
OR52P1	81248
OR11-60	81251
-	81261
-	81264
-	81270
PJCG4	81274
-	81278
OR11-28	81282
OR51E3P	81285
OR52A2	81285
PSGR	81285
OR51A11P	81295
OR51A13	81295
-	81298
-	81299
OR4P3P	81300
OST724	81304
OR11-127	81309
OR11-134	81309
-	81310
OR4A8P	81315
-	81316
OR11-111	81318
-	81320
-	81322
-	81324
-	81325
OR11-117	81327
OR4A16Q	81327
OR11-118	81328
-	81329
-	81330
-	81331
-	81336
-	81340
OR10W1P	81341
OR10W1Q	81341
OR11-236	81341
UNQ6469	81341
-	81342
-	81343
-	81345
-	81352
OR10-2	81353
OST704	81353
OR7E68P	81354
OR7E71P	81354
OR7E72P	81354
OR7E73P	81354
OR7E74P	81354
OR7E75P	81354
OR912-108	81354
OR912-109	81354
OR912-110	81354
OR912-46	81354
hg523	81354
hg674	81354
-	81356
OR7E112P	81358
OST733	81358
OST726	81363
OR37E	81366
OR13C7P	81377
OR37C	81377
OST706	81377
OR9P2P	81382
-	81383
OR4F10	81390
OR2AE2	81392
OR1-1	81399
OR7-21	81399
OR2W7P	81406
-	81407
-	81419
OR5M15P	81421
OST719	81428
OR7E135P	81430
OR5AC1P	81431
OR11-302	81438
UNQ9373	81439
-	81440
OR1-23	81442
OR1-17	81448
-	81449
OR2T7P	81458
OST723	81458
-	81462
-	81465
OR2L11	81466
OR2L5P	81466
OR1-33	81469
OR1-32	81470
OR2C4	81472
OR2C5P	81472
OST742	81472
-	81473
-	81474
OR11I2P	81479
OR10AE2P	81486
-	81487
GCOM1	81488
GRINL1A	81488
Gdown	81488
Gdown1	81488
PSS2	81490
PSP24(beta)	81491
PSP24B	81491
RSHL1	81492
RSP4	81492
RSP6	81492
RSPH4B	81492
SYNC1	81493
SYNCOILIN	81493
CFHL5	81494
CFHR5D	81494
FHR-5	81494
FHR5	81494
FIND	81501
TM7SF4	81501
hDC-STAMP	81501
H13	81502
IMP1	81502
IMPAS	81502
IMPAS-1	81502
MSTP086	81502
PSENL3	81502
PSL3	81502
SPP	81502
SPPL1	81502
HCCA2	81532
2310047C21Rik	81533
CDA08	81533
LNKN-1	81533
TIP	81533
SPPase1	81537
ATA1	81539
NAT2	81539
SAT1	81539
SNAT1	81539
PDIA11	81542
TMX	81542
TXNDC	81542
TXNDC1	81542
C21orf102	81543
C21orf30	81543
LRRC3DN	81543
GDE2	81544
PP1665	81544
Fbx38	81545
HMN2D	81545
MOKA	81545
SP329	81545
-	81550
RB3	81551
ECOP	81552
GASP	81552
WBP1L2	81552
-	81553
WBSCR16	81554
FinGER5	81555
SB140	81555
SMAP-5	81555
SMAP5	81555
YIP1A	81555
C15orf44	81556
VWA9	81556
-	81557
-	81558
BIA1	81559
RNF92	81559
MRT52	81562
VIPL	81562
PIG13	81563
EOPA	81565
MITAP1	81565
NDE1L1	81565
NDE2	81565
NUDEL	81565
C12orf2	81566
C12orf22	81566
FAM130A1	81566
PPP1R72	81566
TAIP-12	81566
ENDOPDI	81567
ERP46	81567
HCC-2	81567
HCC2	81567
PDIA15	81567
STRF8	81567
UNQ364	81567
CT57	81569
ANKCLB	81570
HSP78	81570
MEGCANN	81570
MGCA7	81570
SKD3	81570
C9orf45	81571
GL012	81571
NCRNA00287	81571
C20orf126	81572
PDRG	81572
dJ677H15.3	81573
VERGE	81575
-	81576
-	81577
COLA1L	81578
FP633	81578
GXII	81579
PLA2G12	81579
ROSSY	81579
NYD-SP15	81602
bA103J18.1	81602
GERP	81603
RNF27	81603
C9orf74	81605
-	81606
EDSS1	81607
LNIR	81607
PRR4	81607
PVRL4	81607
nectin-4	81607
FIP1	81608
Rhe	81608
hFip1	81608
MRT1	81609
MY014	81609
C20orf129	81610
CHICA	81610
dJ616B8.3	81610
LANP-L	81611
LANPL	81611
SLC57A2	81614
DC29	81615
SV31	81615
BGR	81616
BRGL	81616
PRTD-NY3	81616
PRTDNY3	81616
MO25-BETA	81617
MO2L	81617
bA103J18.3	81617
BRI3	81618
BRICD2C	81618
E25	81618
E25C	81618
ITM3	81618
DC-TM4F2	81619
TM4SF14	81619
DUP	81620
RIS2	81620
BONO1	81621
FKSG28	81621
FKSG40	81621
IGFBP-rP10	81621
IIAE1	81622
UNC93	81622
UNC93B	81622
Unc-93B1	81622
C20orf8	81623
DEFB-26	81623
DEFB26	81623
HBD26	81623
bA530N10.1	81623
hBD-26	81623
AN	81624
AUNA1	81624
DIA2	81624
DRF3	81624
NSDAN	81624
diap3	81624
mDia2	81624
C1orf14	81626
GE36	81626
C1orf25	81627
MST070	81627
MSTP070	81627
TRM1L	81627
bG120K12.3	81627
THG-1	81628
THG1	81628
TILZ2	81628
SPOGA3	81629
STK22C	81629
STK22D	81629
TSK3	81629
ATG8F	81631
LC3B	81631
MAP1A/1BLC3	81631
MAP1LC3B-a	81631
ANIA-6B	81669
CCNM	81669
CCNS	81669
HCLA-ISO	81669
HLA-ISO	81669
PCEE	81669
SB138	81669
EPG3	81671
TANGO5	81671
TMEM49	81671
Nbla00237	81688
XTP12	81688
dJ30M3.2	81688
HBLD2	81689
ISA1	81689
MMDS5	81689
hIscA	81689
NEF-sp	81691
PRO1028	81693
amnionless	81693
hs6M1-30P	81694
hs6M1-31P	81695
6M1-21	81696
hs6M1-21	81696
OR2B2Q	81697
OR2B9	81697
OR6-1	81697
dJ193B12.4	81697
hs6M1-10	81697
C15orf5	81698
HEL-205	81704
MRD2	81704
ZIR8	81704
CPI17-like	81706
KEPI	81706
NY-BR-81	81706
GNIP	81786
RNF90	81786
SNARK	81788
-	81789
ADSA	81790
SNAX1	81790
PRO4389	81792
CD290	81793
ADAM-TS10	81794
ADAMTS-10	81794
WMS	81794
WMS1	81794
OATP-J	81796
OATP-RP4	81796
OATP5A1	81796
OATPJ	81796
OATPRP4	81796
SLC21A15	81796
hs6M1-27	81797
BTCL2	81831
NEOT2	81831
BCTL1	81832
BTCL1	81832
SAMP32	81833
KITENIN	81839
LPP2	81839
STB2	81839
STBM2	81839
RNF109	81844
CMT4B2	81846
DENND7B	81846
MTMR13	81846
-	81847
HH17	81848
SIAT7-E	81849
SIAT7E	81849
ST6GalNAcV	81849
KAP1.2	81850
KAP1.3	81850
KAP1.6	81850
KAP1.8A	81850
KAP1.8B	81850
KAP1.9	81850
KRTAP1.3	81850
HB2A	81851
KAP1.1	81851
KAP1.1A	81851
KAP1.1B	81851
KAP1.6	81851
KAP1.7	81851
KRTAP1.1	81851
KRTAP1A	81851
hKAP1.7	81851
-	81853
-	81854
BA108L7.2	81855
SFX3	81855
SLC56A3	81855
-	81856
ACID1	81857
ARC92	81857
BVSYS	81857
CMT2B2	81857
P78	81857
PTOV2	81857
TCBAP0758	81857
SIPL1	81858
LPRS1	81861
CAAR	81863
-	81864
-	81865
-	81866
KAP9.5	81870
KAP9.9	81870
KRTAP9-5	81870
KRTAP9.9	81870
KAP4.15	81871
KAP4.6	81871
KRTAP4-15	81871
KRTAP4.15	81871
KAP2.1A	81872
KRTAP2.1A	81872
ARC16-2	81873
HSD38	81875
-	81876
Las1-like	81887
WTS	81887
dJ475B7.2	81887
HT036	81888
C16orf36	81889
YISKL	81889
FP3235	81890
TGT	81890
TGUT	81890
C14orf156	81892
DC50	81892
PD04872	81892
DC49	81893
LAT1-3TM	81893
MLAS	81893
hLAT1-3TM	81893
MFRN2	81894
MRS3/4	81894
MRS4L	81894
NPD016	81894
C19orf27	81926
FAM108A1	81926
C20orf150	81928
dJ908M14.2	81928
ik3-2	81928
SEC13L	81929
SEH1A	81929
SEH1B	81929
Seh1	81929
MS-KIF18A	81930
PPP1R99	81930
HPF34	81931
HTF34	81931
TF34	81931
ZNF505	81931
2810435D12Rik	81932
C9orf158	81932
COX17P	81993
-	82500
PCDH-PC	83259
PCDH22	83259
PCDHX	83259
PCDHY	83259
ACKR6	83394
CORD5	83394
NIR1	83394
RDGBA3	83394
CIG-30	83401
CIG30	83401
BXMAS1	83416
CD307	83416
CD307e	83416
FCRH5	83416
IRTA2	83416
PRO820	83416
CD307d	83417
FCRH4	83417
IGFP2	83417
IRTA1	83417
TCF-3	83439
TCF3	83439
2610017G09Rik	83440
ADP-GK	83440
HEL-S-297	83442
SH3BP-1	83442
TIP-B1	83442
SF3b10	83443
Ysf3	83443
HMGA1L4	83444
HMGIYL4	83444
IES2	83444
PAP-1BP	83444
PAPA-1	83444
PAPA1	83444
ZNHIT4	83444
hIes2	83444
-	83445
-	83446
AAC4	83447
ANT 4	83447
ANT4	83447
SFEC35kDa	83447
-	83448
-	83449
CFAP134	83450
LRRC48	83450
PP1226	83451
WBSCR21	83451
SMC2	83452
RAB5IFL	83460
TMEM93	83460
GRCC8	83461
TOME-1	83461
BHLHC13	83463
MAD3	83463
MYX	83463
APH-1B	83464
PRO1328	83464
PSFL	83464
TAAV688	83464
-	83468
-	83473
HLRC1	83475
hDOHH	83475
FILGAP	83478
RC-GAP72	83478
RCGAP72	83478
p73	83478
p73RhoGAP	83478
OFD5	83479
ZNHIT5	83479
2610020J05Rik	83480
FKSG32	83480
MRT55	83480
EPIPL	83481
EPIPL1	83481
SCRT	83482
ZNF898	83482
FELS	83483
PV-1	83483
PV1	83483
gp68	83483
CYP51P1	83528
CYP51P2	83530
-	83538
GALNAC4ST-2	83539
GalNAc4ST2	83539
CDCA1	83540
CT106	83540
NUF2R	83540
C20orf55	83541
F10	83541
bA371L19.3	83541
C9orf58	83543
IBA2	83543
C14orf168	83544
CILD16	83544
LC1	83544
-	83546
PP10141	83547
SEC34	83548
URK1	83549
GPCR6	83550
PAGH2	83550
PITA2	83550
GPR102	83551
TA5	83551
TAR5	83551
TRAR5	83551
TaR-5	83551
TaR-8	83551
MCOP5	83552
NNO2	83552
RD6	83552
C7orf21	83590
DULP	83590
SB144	83590
-	83591
AKR1CL2	83592
AKRDC1	83592
LoopADR	83592
TAKR	83592
hTSP	83592
htAKR	83592
Maxp1	83593
NORE1	83593
NORE1A	83593
NORE1B	83593
RAPL	83593
RASSF3	83593
-	83594
-	83595
-	83596
LTM1	83597
TMEM7	83597
Z3CXXC3	83597
LUZP3	83598
LUZP3P	83598
LUZPP1	83598
BCMP1	83604
TM4SF10	83604
VAB-9	83604
C7orf22	83605
OSM	83605
PP10187	83605
C22orf13	83606
LLN4	83606
-	83607
HsT3108	83608
PNAS-124	83608
PNAS-131	83608
XTP13	83608
MPAN	83636
NBIA3	83636
NBIA4	83636
SPG43	83636
NET27	83637
TRAFIP20	83637
ZIMP7	83637
hZIMP7	83637
BLES03	83638
P5326	83638
CT131	83639
GTPR867	83639
NYD-SP8	83639
PRO1884	83639
SGRG	83639
SPATA44	83639
TES101RP	83639
C15orf18	83640
FAM103A1	83640
HsT19360	83640
RAM	83640
RAMMET	83640
C10orf45	83641
HITS	83641
SELO	83642
-	83643
C8orf8	83647
C8orf13	83648
D8S265	83648
AMAC	83650
AMAC1L2	83650
C8orf14	83655
NCRNA00208	83655
VIR35	83655
C8orf12	83656
DNCL2B	83657
DNLC2B	83657
ROBLD2	83657
BITH	83658
BLP	83658
DNCL2A	83658
DNLC2A	83658
ROBLD1	83658
-	83659
ILWEQ	83660
4SPAN4	83661
CD20L5	83661
MS4A4	83661
MS4A8B	83661
ARTD9	83666
BAL	83666
BAL1	83666
MGC:7868	83666
HI95	83667
SES2	83667
SEST2	83667
CRISP-10	83690
CRISP10	83690
LCRISP1	83690
CD99B	83692
MIC2L1	83692
SDR12C3	83693
RSKL2	83694
C12orf32	83695
HKMT1188	83695
RHINO	83695
IBP	83696
IKBKBBP	83696
MRT13	83696
NIBP	83696
T1	83696
TRS120	83696
AE4	83697
CABP8	83698
-	83699
JAM-2	83700
JAM-3	83700
JAM-C	83700
JAMC	83700
KIND3	83706
MIG-2	83706
MIG2B	83706
UNC112C	83706
URP2	83706
URP2SF	83706
